id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
SUPSOC2KLCD_1562,"Santak UPS Online C2K LCD","Santak UPS Online C2K LCD 
 
THÔNG SỐ KỸ THUẬT 
 
 
 
NGUỒN VÀO 
 
 
Điện áp danh định 
220/230/240 VAC 
 
 
Ngưỡng điện áp 
100 ~ 300 VAC 
 
 
Số pha 
1 pha (2 dây + dây tiếp đất) 
 
 
Tần số danh định 
50/60 Hz (40 ~ 70 Hz) 
 
 
Hệ số công suất 
0,99 
 
 
NGUỒN RA 
 
 
Công suất 
2 KVA / 1,8 KW 
 
 
Điện áp 
220/230/240 VAC ± 1% 
 
 
Số pha 
1 pha (2 dây + dây tiếp đất) 
 
 
Dạng sóng 
Sóng sine thật (true sin wave) Sóng sin thuần ở mọi trạng thái lưới điện, không phụ thuộc và dung lượng còn lại của ắc quy 
 
 
Tần số 
Đồng bộ với nguồn vào 50/60Hz ± 4Hz hoặc 50/60 Hz ± 0.05 Hz (chế độ ắc quy) 
 
 
Hiệu suất 
&gt;91% (&gt;97% - ECO Mode) 
 
 
Khả năng chịu quá tải 
108 ~ 150% trong vòng 30 giây 
 
 
Cấp điện ngõ ra 
IEC 10A * 4 
 
 
CHẾ ĐỘ BYPASS 
 
 
Tự động chuyển sang chế độ Bypass 
Quá tải, UPS lỗi 
 
 
ẮC QUI 
 
 
Loại ắc qui 
12 VDC, kín khí, không cần bảo dưỡng, tuổi thọ trên 3 năm. 
 
 
Thời gian lưu điện 
&gt; 3,5 phút 
 
 
GIAO DIỆN 
 
 
Giao diện LCD 
Màn hình LCD thể hiện thông số hoạt động của UPS 
 
 
Bảng điều khiển 
Nút khởi động / Tắt còi báo / Nút tắt nguồn 
 
 
LED hiển thị trạng thái 
Chế độ điện lưới, chế độ ắc quy, chế độ Bypass, dung lượng tải, dung lượng ắc quy, báo trạng thái hư hỏng. 
 
 
Cổng giao tiếp 
RS232,  khe cắm mở rộng 
 
 
Phần mềm quản lý 
Phần mềm quản trị Winpower đi kèm, cho phép giám sát, tự động bật / tắt UPS và hệ thống. 
 
Hỗ trợ tất cả các hệ điều hành Window, Linux, Unix, Sun 
 
 
Thời gian chuyển mạch 
0 ms 
 
 
MÔI TRƯỜNG HOẠT ĐỘNG 
 
 
Nhiệt độ môi trường hoạt động 
0 ~ 400c 
 
 
Độ ẩm môi trường hoạt động 
20% ~ 90%, không kết tụ hơi nước. 
 
 
TIÊU CHUẨN 
 
 
Độ ồn khi máy hoạt động 
40 dB không tính còi báo 
 
 
Trường điện từ (EMS) 
IEC 61000-4-2 Level 4 (ESD) 
 
 
 
IEC 61000-4-3 Level 3 (RS) 
 
 
 
IEC 61000-4-4 Level 4 (EFT) 
 
 
 
IEC 61000-4-5 Level 4 (Surge) 
 
 
Dẫn điện - Phát xạ 
En 55022 CLASS B 
 
 
KÍCH THƯỚC / TRỌNG LƯỢNG 
 
 
Kích thước (R x D x C) (mm) 
190 x 399 x 330 
 
 
Trọng lượng tịnh (kg) 
17,0 
 
 
 
  
ĐẶC ĐIỂM NỔI BẬT 
Bộ lưu điện Online Santak C2K LCD (2 KVA / 1,8 KW) 
Santak được biêt đến là một trong những nhà sản xuất bộ lưu điện ( UPS) lớn nhất thế giới. Santak tiền thân là một thành viên trực thuộc Tập đoàn Phoenixtex Power, sau đó tách riêng, phát triển thành tập đoàn và chính thức đi vào hoạt động năm 1984, với trụ sở chính đóng tại bang California, Hoa Kỳ. Lĩnh vực hoạt động của doanh nghiệp là nghiên cứu, sản xuất và phát triển các giải pháp nguồn điện dự phòng trong ngành CNTT, viễn thông, an ninh quốc phòng, y khoa, tài chính ngân hàng... 
 
 
 
Bộ lưu điện (UPS) Online Santak C2K LCD là một trong những sản phẩm thuộc dòng UPS Online của hãng sử dụng cho các văn phòng, doanh nghiệp vừa và nhỏ với chất lượng tốt và giá thành hợp lý. 
 
 
 
Đây là bộ lưu điện dạng Online, có công suất lớn  2KVA tương đương 1.8KW. C2K LCD sử dụng nguồn đầu ào 220-240VAC phù hợp với chuẩn điện lưới của Việt Nam,ngưỡng điện áp của nó cũng có dải biến thiên từ 100~300VAC. Đối với bộ lưu điện thì nguồn ra của sản phẩm C2K LCD này cho nguồn ra 220/230/240 VAC, với 1 pha ( 2 dây + 1 tiếp đất). Dạng điện của nó cũng cho bước sóng sine thật ở mọi trạng thái điện và hoàn toàn không phụ thuộc vào dung lượng của bình ác quy dự trữ. 
 
Về hiệu năng Santak C2K LCD cho hiệu suất đạt từ 91% hoặc tới 97% khi nó hoạt động ở chế độ ECO. Với công nghệ nổi tiếng của Santak nó cũng có thể chịu ngưỡng quá tải mở mức từ 108~150%  trong 30s. Nếu thời gian quá tải vượt quá 30s nó cũng tự kích hoạt chế độ Bypass để tự bảo vệ và bảo vệ các thiết bị nó cấp điện. Đầu ra của C2K được bố trí với 4 ổ cắm chuẩn IEC 10A. 
 
Nội lực của C2K LCD khi chạy ở chế độ ắc quy cho công suất và dòng điện ổn định chính là nhờ dàn ắc quy với công nghệ độc quyền của Santak . Nó sử dụng loại ắc quy 12V, kín khí và hoàn toàn không cần phải bảo dưỡng trong hơn 3 năm sử dụng với thời gian lưu điện ấn tượng là 3p30s. Một điểm đáng giá nữa là với công nghệ của mình Santak C2K LCD có thể hoạt động trong môi trườn có nhiệt độ từ 0-40 độ C, và độ ẩm từ 20~90% mà không kết tụ hơi nước trong sản phẩm. Đây là một yếu tố then chốt và làm nên thành công của Santak trên thị trường Việt Nam vốn với khí hậu nóng ẩm, sự biến thiên nhiệt độ cao giữa mùa hè và mùa đông. 
 
C2K LCD được hang trang bị màn hình LCD thể hiện thông số hoạt động tương đối chi tiết giúp người sử dụng theo dõi được tình trạng hoạt động của sản phẩm. 
 
Bảng điều khiển cũng được bố trí thuận tiện và đơn giản ở mặt trước với 3 nút là: khởi động; tắt còi báo; tắt nguồn. Ngoài ra vì là dòng UPS cao cấp, C2K LCD cũng được hãng trang bị phần mềm quản lý đi kèm là Winpower và phần mềm này tương thích với tất cả các hệ điều hành . 
 
Sở hữu kích thước (RxDxC) lần lượt là 190 x 399 x 330 mm nên việc bố trí sản phẩm trong văn phòng cũng không tốn quá nhiều diện tích.",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/mk2.jpg,http://shopacg.bmic.edu.vn/san-pham/santak-ups-online-c2k-lcd/,"BỘ LƯU ĐIỆN","Shop Linh Kiện Máy Tính",18490000VND,in stock,SUPSOC2KLCD_1562,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1562,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,18490000VND,new,published,,
wc_post_id_1566,"Dell Inspiron 3493 (N4I5136W)/ i5-1035G1/ 4GB/ 1TB/ 14.0/ W10/ Silver","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                                Dell 
 
 
Tên sản phẩm                                                Inspiron 3493 N4I5136W 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i5-1035G1 
 
 
Tốc độ 
1.00 GHz upto 3.60 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
6MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
4GB 
 
 
Ổ cứng 
 
 
Dung lượng 
1TB HDD 
 
 
Hiển thị 
 
 
Màn hình 
14.0' FHD (1920*1080) 
 
 
Độ phân giải 
1920*1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
Intel UHD Graphics 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
LAN 
Integrated 10/100/1000 GbE LAN 
 
 
Bluetooth 
 Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
2 x USB 2.0 1 x USB 3.0 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
3 cell - 42Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 
 
 
Kích thước (Dài x Rộng x Cao) 
34.6 x 24.6 x 2.5 cm 
 
 
Trọng Lượng 
1.8 kg 
 
 
Màu sắc 
Bạc",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_8.jpg,http://shopacg.bmic.edu.vn/san-pham/dell-inspiron-3493-n4i5136w-i5-1035g1-4gb-1tb-14-0-w10-silver/,"DELL","Shop Linh Kiện Máy Tính",13290000VND,in stock,wc_post_id_1566,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1566,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,13290000VND,new,published,,
wc_post_id_1564,"Dell XPS 13 7390 (04PDV1)/ i7-10510U// 16GD/ 512G SSD/ 13.3UHDT/ W10/ Silver","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                  Dell 
 
 
Tên sản phẩm                                  XPS 13 7390 04PDV1 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i7-10510U 
 
 
Tốc độ 
1.80 GHz upto 4.90 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
8MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
16GB 
 
 
Ổ cứng 
 
 
Dung lượng 
512GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
13.3' Full HD 
 
 
Độ phân giải 
UHD 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
Intel UHD Graphics 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
Bluetooth 
Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
1 USB-C 3.1 with power delivery & DisplayPort , 2 Thunderbolt™ 3 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
Card mở rộng 
1 multi-format SD media card reader 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
4 cell 52WHr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 SL + Office 365 
 
 
Kích thước (Dài x Rộng x Cao) 
31.6 x 20.5 x 1.8 cm 
 
 
Trọng Lượng 
1.3 kg 
 
 
Màu sắc 
Bạc",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_7.jpg,http://shopacg.bmic.edu.vn/san-pham/dell-xps-13-7390-04pdv1-i7-10510u-16gd-512g-ssd-13-3uhdt-w10-silver/,"DELL","Shop Linh Kiện Máy Tính",50990000VND,in stock,wc_post_id_1564,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1564,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50990000VND,new,published,,
wc_post_id_1561,"Dell Vostro 3580 (T3RMD2)/ i7 8565U/ 8GB/ 256GB/ VGA 2G/ Win10","Hãng sản xuất                                      Dell 
 
 
Tên sản phẩm                                      Vostro 15 3580 T3RMD2 - Đen 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel® Core™ i7-8565U 
 
 
Tốc độ 
1.80 upto 4.60GHz, 4 nhân 8 luồng 
 
 
Bộ nhớ đệm 
8MB Cache 
 
 
Bộ nhớ trong 
 
 
Dung lượng 
8GB(8Gx1) DDR4 2666MHz 
 
 
Ổ cứng 
 
 
Dung lượng 
256GB SSD 
 
 
Ổ đĩa quang (ODD) 
DVDRW 
 
 
Hiển thị 
 
 
Màn hình 
15.6 Full HD 
 
 
Độ phân giải 
1920x1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
AMD Radeon R5 520 2GB DDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
802.11ac 
 
 
Bluetooth 
Bluetooth v4.1 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn, có bàn phím số 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
2 USB 3.1 Gen 1 Type-A 
 
 
1 USB2.0 
 
 
Kết nối HDMI/VGA 
 1xVGA, 1xHDMI 
 
 
Khe cắm thẻ nhớ 
1 Micro SD Card Reader 
 
 
Tai nghe 
1 Headphone/Mic 
 
 
Camera 
HD camera 
 
 
Dung lượng pin 
3Cell, 42WHr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành đi kèm 
Windows 10 SL 
 
 
Trọng Lượng 
2.20Kg 
 
 
Màu sắc 
Đen",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_6.png,http://shopacg.bmic.edu.vn/san-pham/dell-vostro-3580-t3rmd2-i7-8565u-8gb-256gb-vga-2g-win10/,"DELL","Shop Linh Kiện Máy Tính",19690000VND,in stock,wc_post_id_1561,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1561,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19690000VND,new,published,,
SMC1500I_1555,"UPS APC Smart-UPS C 1500VA LCD 230V - (SMC1500I)","UPS APC Smart-UPS C 1500VA LCD 230V - (SMC1500I) 
 
 
TÍNH NĂNG 
 
Output 
 
  Output power capacity 900Watts / 1.5 kVA 
  Max Configurable Power (Watts) 900Watts / 1.5 kVA 
  Nominal Output Voltage 230V 
  Output Voltage Distortion Less than 5% at full load 
  Output Frequency (sync to mains) 47 - 53 Hz for 50 Hz nominal, 57 - 63 Hz for 60 Hz nominal 
  Topology Line Interactive 
  Waveform type Sine wave 
  Output Connections (8) IEC 320 C13 (Battery Backup) (2) IEC Jumpers (Battery Backup) 
 
Input 
 
  Nominal Input Voltage 230V 
  Input frequency 50/60 Hz +/- 3 Hz (auto sensing) 
  Input Connections IEC-320 C14 
  Input voltage range for main operations 180 - 287V 
  Input voltage adjustable range for mains operation 170 - 300V 
  Other Input Voltages 220, 240 
 
Batteries & Runtime 
 
  Battery type Maintenance-free sealed Lead-Acid battery with suspended electrolyte : leakproof 
  Typical recharge time 3hour(s) 
  Replacement Battery RBC6 
  Expected Battery Life (years) 3 - 5 
  RBC Quantity 1 
  Runtime View Runtime Graph View Runtime Chart 
  Efficiency View Efficiency Graph 
 
Communications & Management 
 
  Interface Port(s) USB 
  Control panel Multi-function LCD status and control console 
  Audible Alarm Alarm when on battery : distinctive low battery alarm : configurable delays 
  Emergency Power Off (EPO) -- 
 
Surge Protection and Filtering 
 
  Surge energy rating 459Joules 
  Filtering Full time multi-pole noise filtering : 0.3% IEEE surge let-through : zero clamping response time : meets UL 1449 
 
Physical 
 
  Maximum Height 219mm , 21.9CM 
  Maximum Width 171mm , 17.1CM 
  Maximum Depth 439mm , 43.9CM 
  Net Weight 24.09KG 
  Shipping weight 27.23KG 
  Shipping Height 376mm , 37.6CM 
  Shipping Width 328mm , 32.8CM 
  Shipping Depth 595mm , 59.5CM 
  Color Black 
  Master Carton Units 1.0 
  Units per Pallet 18.0 
 
Environmental 
 
  Operating Temperature 0 - 40 °C 
  Operating Relative Humidity 0 - 95 % 
  Operating Elevation 0-3000meters 
  Storage Temperature -15 - 45 °C 
  Storage Relative Humidity 0 - 95 % 
  Storage Elevation 0-15000meters 
  Audible noise at 1 meter from surface of unit 45.0dBA 
  Online thermal dissipation 135.0BTU/hr 
 
Conformance 
 
  Approvals C-tick, CE, CSA, GOST, UL 1778, VDE 
  Standard warranty 2 years repair or replace",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/mk1.jpg,http://shopacg.bmic.edu.vn/san-pham/ups-apc-smart-ups-c-1500va-lcd-230v-smc1500i/,"BỘ LƯU ĐIỆN","Shop Linh Kiện Máy Tính",8199000VND,in stock,SMC1500I_1555,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1555,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8199000VND,new,published,,
wc_post_id_1559,"Dell Vostro 3490 (2N1R81)/ i5-10210U/ 4GB/ 1TB/ VGA 2GD/ 14.0/ W10/ Black","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                        Dell 
 
 
Tên sản phẩm                                        Vostro 3490 2N1R81 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i5-10210U 
 
 
Tốc độ 
1.60 GHz upto 4.20 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
6MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
4GB 
 
 
Ổ cứng 
 
 
Dung lượng 
1TB HDD 
 
 
Tốc độ vòng quay 
5400rpm 
 
 
Hiển thị 
 
 
Màn hình 
14.0 inch FHD 
 
 
Độ phân giải 
1920 x 1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
AMD Radeon™ 610 2GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
802.11 AC 
 
 
LAN 
10/100/1000 Base T 
 
 
Bluetooth 
Bluetooth® 4.0 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
2x USB 3.1 Gen 1 Type-A 
 
 
1x USB 2.0 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x combo headphone / microphone jack 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
3Cell 42WHr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 Home 
 
 
Kích thước (Dài x Rộng x Cao) 
339 x 241.9 x 19.9 mm 
 
 
Trọng Lượng 
1.72 kg 
 
 
Màu sắc 
Đen",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_5.jpg,http://shopacg.bmic.edu.vn/san-pham/dell-vostro-3490-2n1r81-i5-10210u-4gb-1tb-vga-2gd-14-0-w10-black/,"DELL","Shop Linh Kiện Máy Tính",13790000VND,in stock,wc_post_id_1559,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1559,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,13790000VND,new,published,,
wc_post_id_1557,"Dell Vostro V5481A (P92G001) / i5-8265U/ 4GB/ 1TB/ VGA 2Gb/ 14,0/ W10/ uban Gray","Hãng sản xuất                                         Dell 
 
 
Tên sản phẩm                                         Vostro 5481 P92G001 - Xám 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel® Core™ i5-8265U 
 
 
Tốc độ 
1.60 upto 3.90GHz, 4 nhân 8 luồng 
 
 
Bộ nhớ đệm 
6MB Cache 
 
 
Bộ nhớ trong 
 
 
Dung lượng 
4GB DDR4 2666MHz 
 
 
Ổ cứng 
 
 
Dung lượng 
1TB  2.5' SATA 
 
 
Tốc độ vòng quay 
5400rpm 
 
 
Hiển thị 
 
 
Màn hình 
14.0' FHD 
 
 
Độ phân giải 
1920x1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
 NVIDIA® GeForce® MX130 2GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
802.11ac 1x1 WiFi 
 
 
Lan 
1x RJ-45 
 
 
Bluetooth 
Bluetooth v4.1 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
1 USB 3.1 Gen 1 Type-C™ (DP/PowerDelivery) 
 
 
2 USB 3.1 Gen 1 Type-A 
 
 
1 USB 2.0 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Khe cắm thẻ nhớ 
Có 
 
 
Tai nghe 
1x jack 3.5mn 
 
 
Camera 
HD camera 
 
 
Dung lượng pin 
3-Cell, 42WHr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành đi kèm 
Windows 10 Home 
 
 
Trọng Lượng 
1.55kg 
 
 
Màu sắc 
Xám",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_4.jpg,http://shopacg.bmic.edu.vn/san-pham/dell-vostro-v5481a-p92g001-i5-8265u-4gb-1tb-vga-2gb-140-w10-uban-gray/,"DELL","Shop Linh Kiện Máy Tính",16990000VND,in stock,wc_post_id_1557,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1557,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,16990000VND,new,published,,
wc_post_id_1553,"Dell Inspiron 5584 (N5I5353W)/ i5-8265U/ 8G/ 2TB/ 15.6/ VGA 2G/ Silver/ W10","Tổng quan 
 
 
 
Tên sản phẩm 
Inspiron 15 5584 
 
 
Motel 
N5I5353W 
 
 
Màu sắc 
Silver 
 
 
Hệ điều hành 
 
 
Hệ điều hành 
Windows 10 
 
 
Bộ vi xử lý 
 
 
 
 
 
 
 
1.6 GHz 
 
 
Bộ nhớ đệm 
6 MB 
 
 
Bộ nhớ chính (RAM) 
 
 
Cài đặt theo máy 
8 GB 
 
 
Công nghệ 
DDR4 
 
 
Ổ đĩa cứng (HDD) 
 
 
Dung lượng 
2 TB Sata 
 
 
Tốc độ 
5400 rpm 
 
 
Đồ họa 
 
 
 
 
 
 
Bộ nhớ đồ họa 
2GB 
 
 
Màn hình 
 
 
Kích thước 
15.6 inch FHD 
 
 
Tính năng 
15,6-inch FHD anti-glare LED-backlit display 
 
 
Cổng giao tiếp 
 
 
Cổng giao tiếp 
1 HDMI out 
 
 
1 RJ-45 
 
 
2 USB 3.1 
 
 
1 USB 2.0 
 
 
Kết nối mạng 
 
 
Wireless 
Wireless LAN: 802.11ac or 802.11 b/g/n and Bluetooth v4.0 Combo 
 
 
Network (RJ-45) 
10/100 Mbps 
 
 
Pin / AC Adaptor 
 
 
Pin kèm theo máy 
3-cell 42W AC adapter 
 
 
AC Adaptor (sạc máy tính) 
65 W 
 
 
Kích thước / trọng lượng 
 
 
Kích thước 
Height: 18 mm – 22.45 mm (0.71'-0.88') x Width: 364.46 mm (14.35') x Depth: 248.66 mm (9.79') 
 
 
Trọng lượng 
Weight: 1.95 Kg",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_3.jpg,http://shopacg.bmic.edu.vn/san-pham/dell-inspiron-5584-n5i5353w-i5-8265u-8g-2tb-15-6-vga-2g-silver-w10/,"DELL","Shop Linh Kiện Máy Tính",17490000VND,in stock,wc_post_id_1553,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1553,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17490000VND,new,published,,
wc_post_id_1552,"Dell Inspiron 5391 (N3I3001W)/ i3-10110U/ 4GB/ 128GB SSD/ 13.3 FHD/ W10/ Silver","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                 Dell 
 
 
Tên sản phẩm                                 Inspiron 5391 N3I3001W-Silver 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i3-10110U 
 
 
Tốc độ 
2.10 GHz upto 4.10 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
4MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
4GB DDR4 
 
 
Ổ cứng 
 
 
Dung lượng 
128GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
13.3' FHD 
 
 
Độ phân giải 
1920*1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
Intel HD Graphics 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
LAN 
 
 
 
Bluetooth 
Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
2 x USB 3.1 Gen 1 Type-A 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
4 cell - 45Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 
 
 
Trọng Lượng 
1,30 Kg",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/dell_2.jpg,http://shopacg.bmic.edu.vn/san-pham/dell-inspiron-5391-n3i3001w-i3-10110u-4gb-128gb-ssd-13-3-fhd-w10-silver/,"DELL","Shop Linh Kiện Máy Tính",14690000VND,in stock,wc_post_id_1552,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1552,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14690000VND,new,published,,
wc_post_id_1537,"MSI GF63 9SC-1031VN/ i7-9750H / 8GB/ 512GB SSD/ VGA 4GB/ 15.6/ W10/ Black","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                         MSI 
 
 
Tên sản phẩm                                         GF63 Thin 9SC 070VN 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core™ i7-9750H 
 
 
Tốc độ 
2.60Ghz upto 4.50Ghz, 6 nhân 12 luồng 
 
 
Bộ nhớ đệm 
12MB Cache 
 
 
Bộ nhớ trong 
 
 
Dung lượng 
8GB 
 
 
Ổ cứng 
 
 
Dung lượng 
512GB NVMe PCIe SSD 
 
 
Hiển thị 
 
 
Màn hình 
15.6' FHD 
 
 
Độ phân giải 
1920x1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
 nVidia Geforce GTX 1650 MAX Q 4GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
Intel Wireless-AC 9560 (2*2 a/c) 
 
 
Lan 
Gb LAN 
 
 
Bluetooth 
Bluetooth v5.0 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn, Đèn nền bàn phím 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
1x Type-C USB3.2 Gen1 
 
 
3x Type-A USB3.2 Gen1 
 
 
Kết nối HDMI/VGA 
1x HDMI (4K @ 30Hz) 
 
 
Khe cắm thẻ nhớ 
Có 
 
 
Tai nghe 
1x Mic-in 
 
 
1x Headphone-out 
 
 
Camera 
HD camera 
 
 
Dung lượng pin 
3 cell, 51Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành đi kèm 
Windows 10 Home 
 
 
Trọng Lượng 
1.86kg 
 
 
Màu sắc 
Đen",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/10558.jpg,http://shopacg.bmic.edu.vn/san-pham/msi-gf63-9sc-1031vn-i7-9750h-8gb-512gb-ssd-vga-4gb-15-6-w10-black/,"MSI","Shop Linh Kiện Máy Tính",25990000VND,in stock,wc_post_id_1537,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1537,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25990000VND,new,published,,
